isbn10,isbn13,title,author,rank,weeks_on_list,amazon_url,listname,description,listpublisheddate
1451648553,9781451648553,STEVE JOBS,Walter Isaacson,7,23,http://www.amazon.com/Steve-Jobs-Walter-Isaacson-ebook/dp/B004W2UBYW?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A biography of the recently deceased entrepreneur, based on 40 interviews with Jobs conducted over two years.",2012-04-15
0805093079,9780805093070,KILLING LINCOLN,Bill O'Reilly and Martin Dugard,8,27,http://www.amazon.com/Killing-Lincoln-Shocking-Assassination-Changed-ebook/dp/B004ULORYU?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The anchor of “The O’Reilly Factor” recounts the assassination of Abraham Lincoln.,2012-04-15
0062082353,9780062082350,AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice,9,13,http://www.amazon.com/American-Sniper-Autobiography-Military-History/dp/0062238868?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A member of the Navy SEALs discusses his battlefield experiences.,2012-04-15
0679603751,9780679603757,UNBROKEN,Laura Hillenbrand,10,62,http://www.amazon.com/Unbroken-World-Survival-Resilience-Redemption/dp/1400064163?tag=NYTBS-20,combined-print-and-e-book-nonfiction,An Olympic runner’s story of survival as a prisoner of the Japanese in World War II.,2012-04-15
,A00B0077T2BHM,THE VOW,Kim and Krickitt Carpenter with Dana Wilkerson,11,8,http://www.amazon.com/The-Vow-Events-Inspired-Movie-ebook/dp/B0077T2BHM?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"After a horrific car crash, a couple embark on a journey to fall in love all over again. The true events that inspired the movie.",2012-04-15
0316056871,9780316056878,BOSSYPANTS,Tina Fey,12,43,http://www.amazon.com/Bossypants-Tina-Fey/dp/0316056898?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A memoir from the former ""Saturday Night Live"" star and creator of ""30 Rock.""",2012-04-15
1400052181,9781400052189,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,13,55,http://www.amazon.com/The-Immortal-Life-Henrietta-Lacks/dp/1400052181?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The story of a woman whose cancer cells were cultured without her permission in 1951.,2012-04-15
0307352145,9780307352149,QUIET,Susan Cain,14,10,http://www.amazon.com/Quiet-Power-Introverts-World-Talking-ebook/dp/B004J4WNL2?tag=NYTBS-20,combined-print-and-e-book-nonfiction,Introverts — one-third of the population — are undervalued in American society.,2012-04-15
0525952780,9780525952787,SOLDIER DOGS,Maria Goodavage,15,1,http://www.amazon.com/Soldier-Dogs-Maria-Goodavage-ebook/dp/B006LU1P34?tag=NYTBS-20,combined-print-and-e-book-nonfiction,Dogs play an increasingly vital role in the country’s military efforts; this account emphasizes the relationship between the animals and their handlers.,2012-04-15
None,9781101561263,ESCAPE FROM CAMP 14,Blaine Harden,16,0,http://www.amazon.com/Escape-Camp-14-Remarkable-Odyssey/dp/0143122916?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A journalist's account of the life of Shin Dong-hyuk, who escaped the North Korean prison camp where he was born and raised.",2012-04-15
0307377903,9780307377906,THE RIGHTEOUS MIND,Jonathan Haidt,17,0,http://www.amazon.com/The-Righteous-Mind-Politics-Religion-ebook/dp/B0052FF7YM?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A psychologist argues that people make decisions based on moral intuitions.,2012-04-15
0374275637,9780374275631,"THINKING, FAST AND SLOW",Daniel Kahneman,18,0,http://www.amazon.com/Thinking-Fast-Slow-Daniel-Kahneman-ebook/dp/B00555X8OA?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The winner of the Nobel in economic science discusses how we make choices.,2012-04-15
,A00B004SUO5JA,AUSCHWITZ,Miklos Nyiszli,19,0,http://www.amazon.com/Auschwitz-A-Doctors-Eyewitness-Account-ebook/dp/B004SUO5JA?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"An eyewitness account of the Nazi death camp, written shortly after the war by a doctor who was a prisoner there.",2012-04-15
0316017930,9780316017930,OUTLIERS,Malcolm Gladwell,20,0,http://www.amazon.com/Outliers-Story-Success-Malcolm-Gladwell/dp/0316017930?tag=NYTBS-20,combined-print-and-e-book-nonfiction,Why some people succeed — it has to do with luck and opportunities as well as talent.,2012-04-15
1453246479,9781453246474,A NIGHT TO REMEMBER,Walter Lord,1,1,http://www.amazon.com/A-Night-Remember-Walter-Lord-ebook/dp/B0078X73B6?tag=NYTBS-20,combined-print-and-e-book-nonfiction,This reissue of Lord’s classic 1955 you-are-there account of the Titanic’s sinking includes an introduction by Nathaniel Philbrick.,2012-04-29
0307460983,9780307460981,DRIFT,Rachel Maddow,2,3,http://www.amazon.com/Drift-Unmooring-American-Military-Power-ebook/dp/B005BUG6T8?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"America’s path to war has become too easy, with excessive power ceded to the executive branch, the MSNBC host argues.",2012-04-29
1451648472,9781451648478,MRS. KENNEDY AND ME,Clint Hill,3,2,http://www.amazon.com/Mrs-Kennedy-Me-Intimate-Memoir-ebook/dp/B005GG0M0G?tag=NYTBS-20,combined-print-and-e-book-nonfiction,Recollections of the Secret Service agent assigned to guard Jacqueline Kennedy.,2012-04-29
None,9780849949203,HEAVEN IS FOR REAL,Todd Burpo with Lynn Vincent,4,64,http://www.amazon.com/Heaven-Real-Little-Astounding-Story-ebook/dp/B004A90BXS?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A father recounts his 3-year-old son’s encounter with Jesus and the angels during an appendectomy.,2012-04-29
0307985989,9780307985989,THE BIG MISS,Hank Haney,5,3,http://www.amazon.com/The-Big-Miss-Years-Coaching-ebook/dp/B006V3E2PE?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The golf coach’s memoir describes his six eventful years with Tiger Woods.,2012-04-29
0679603859,9780679603856,THE POWER OF HABIT,Charles Duhigg,6,7,http://www.amazon.com/The-Power-Habit-What-Business/dp/081298160X?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A Times reporter’s account of the science behind how we form, and break, habits.",2012-04-29
0547386079,9780547386072,IMAGINE,Jonah Lehrer,7,4,http://www.amazon.com/Imagine-Creativity-Works-Jonah-Lehrer/dp/B007QRI1UQ?tag=NYTBS-20,combined-print-and-e-book-nonfiction,An account of the science of creativity argues that it is not a gift but a group of thought processes that can be learned.,2012-04-29
1439110158,9781439110157,DROP DEAD HEALTHY,A J Jacobs,8,1,http://www.amazon.com/Drop-Dead-Healthy-Humble-Perfection-ebook/dp/B005GG0N3M?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The author of “The Know-It-All” and “The Year of Living Biblically” samples workouts, diets and gadgets in pursuit of optimal health in every organ.",2012-04-29
1451648553,9781451648553,STEVE JOBS,Walter Isaacson,9,25,http://www.amazon.com/Steve-Jobs-Walter-Isaacson-ebook/dp/B004W2UBYW?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A biography of the recently deceased entrepreneur, based on 40 interviews with Jobs conducted over two years.",2012-04-29
None,A00B007LBD71A,LIFEBOAT NO. 8,Elizabeth Kaye,10,1,,combined-print-and-e-book-nonfiction,"Stories of the passengers in the Titanic’s lifeboat No. 8, one of the first to leave the sinking ship.",2012-04-29
1455512613,9781455512614,A NATURAL WOMAN,Carole King,11,1,http://www.amazon.com/A-Natural-Woman-Memoir/dp/1455512613?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A memoir by the songwriter, singer and activist.",2012-04-29
0307592731,9780307592736,WILD,Cheryl Strayed,12,4,http://www.amazon.com/Wild-Found-Pacific-Crest-Trail/dp/0307476073?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A woman’s account of a life-changing 1,100-mile hike along the Pacific Crest Trail.",2012-04-29
0679603751,9780679603757,UNBROKEN,Laura Hillenbrand,13,64,http://www.amazon.com/Unbroken-World-Survival-Resilience-Redemption/dp/1400064163?tag=NYTBS-20,combined-print-and-e-book-nonfiction,An Olympic runner’s story of survival as a prisoner of the Japanese in World War II.,2012-04-29
None,9781101561263,ESCAPE FROM CAMP 14,Blaine Harden,14,2,http://www.amazon.com/Escape-Camp-14-Remarkable-Odyssey/dp/0143122916?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A journalist’s account of the life of Shin Dong-hyuk, who escaped the North Korean prison camp where he was born and raised.",2012-04-29
0062082353,9780062082350,AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice,15,15,http://www.amazon.com/American-Sniper-Autobiography-Military-History/dp/0062238868?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A member of the Navy SEALs discusses his battlefield experiences.,2012-04-29
0805093079,9780805093070,KILLING LINCOLN,Bill O'Reilly and Martin Dugard,16,0,http://www.amazon.com/Killing-Lincoln-Shocking-Assassination-Changed-ebook/dp/B004ULORYU?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The television host recounts the events surrounding the assassination of Abraham Lincoln.,2012-04-29
006208397X,9780062083975,TRICKLE DOWN TYRANNY,Michael Savage,17,0,http://www.amazon.com/Trickle-Down-Tyranny-Crushing-Socialist-ebook/dp/B0073FU654?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The radio host denounces President Obama’s domestic and foreign policies as tyranny.,2012-04-29
0316056871,9780316056878,BOSSYPANTS,Tina Fey,18,0,http://www.amazon.com/Bossypants-Tina-Fey/dp/0316056898?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A memoir from the former “Saturday Night Live” star, film actress and creator of “30 Rock” and ""Unbreakable Kimmy Schmidt."" Originally published in 2011.",2012-04-29
,A00B0077T2BHM,THE VOW,Kim and Krickitt Carpenter with Dana Wilkerson,19,0,http://www.amazon.com/The-Vow-Events-Inspired-Movie-ebook/dp/B0077T2BHM?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"After a horrific car crash, a couple embark on a journey to fall in love all over again. The true events that inspired the movie.",2012-04-29
1400052181,9781400052189,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,20,0,http://www.amazon.com/The-Immortal-Life-Henrietta-Lacks/dp/1400052181?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The story of a woman whose cancer cells were cultured without her permission in 1951. Originally published in 2010 and the basis of the HBO movie.,2012-04-29
0399159010,9780399159015,LET'S PRETEND THIS NEVER HAPPENED,Jenny Lawson,1,1,http://www.amazon.com/Lets-Pretend-This-Never-Happened-ebook/dp/B0065S8R38?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A blogger recalls her unusual upbringing.,2012-05-06
0307460983,9780307460981,DRIFT,Rachel Maddow,2,4,http://www.amazon.com/Drift-Unmooring-American-Military-Power-ebook/dp/B005BUG6T8?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"America’s path to war has become too easy, with excessive power ceded to the executive branch, the MSNBC host argues.",2012-05-06
1439148716,9781439148716,THE PRESIDENTS CLUB,Nancy Gibbs and Michael Duffy,3,1,http://www.amazon.com/The-Presidents-Club-Exclusive-Fraternity-ebook/dp/B005GG0MIS?tag=NYTBS-20,combined-print-and-e-book-nonfiction,Two journalists examine the relationships between sitting presidents and their predecessors.,2012-05-06
0547386079,9780547386072,IMAGINE,Jonah Lehrer,4,5,http://www.amazon.com/Imagine-Creativity-Works-Jonah-Lehrer/dp/B007QRI1UQ?tag=NYTBS-20,combined-print-and-e-book-nonfiction,An account of the science of creativity argues that it is not a gift but a group of thought processes that can be learned.,2012-05-06
None,A00B007LBD71A,LIFEBOAT NO. 8,Elizabeth Kaye,5,2,,combined-print-and-e-book-nonfiction,"Stories of the passengers in the Titanic’s lifeboat No. 8, one of the first to leave the sinking ship.",2012-05-06
0849946158,9780849946158,HEAVEN IS FOR REAL,Todd Burpo with Lynn Vincent,6,65,http://www.amazon.com/Heaven-Real-Little-Astounding-Story-ebook/dp/B004A90BXS?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A father recounts his 3-year-old son’s encounter with Jesus and the angels during an appendectomy.,2012-05-06
1451648472,9781451648478,MRS. KENNEDY AND ME,Clint Hill,7,3,http://www.amazon.com/Mrs-Kennedy-Me-Intimate-Memoir-ebook/dp/B005GG0M0G?tag=NYTBS-20,combined-print-and-e-book-nonfiction,Recollections of the Secret Service agent assigned to guard Jacqueline Kennedy.,2012-05-06
0679603859,9780679603856,THE POWER OF HABIT,Charles Duhigg,8,8,http://www.amazon.com/The-Power-Habit-What-Business/dp/081298160X?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A Times reporter’s account of the science behind how we form, and break, habits.",2012-05-06
1451648553,9781451648553,STEVE JOBS,Walter Isaacson,9,26,http://www.amazon.com/Steve-Jobs-Walter-Isaacson-ebook/dp/B004W2UBYW?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A biography of the recently deceased entrepreneur, based on 40 interviews with Jobs conducted over two years.",2012-05-06
0307985989,9780307985989,THE BIG MISS,Hank Haney,10,4,http://www.amazon.com/The-Big-Miss-Years-Coaching-ebook/dp/B006V3E2PE?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The golf coach’s memoir describes his six eventful years with Tiger Woods.,2012-05-06
0679603751,9780679603757,UNBROKEN,Laura Hillenbrand,11,65,http://www.amazon.com/Unbroken-World-Survival-Resilience-Redemption/dp/1400064163?tag=NYTBS-20,combined-print-and-e-book-nonfiction,An Olympic runner’s story of survival as a prisoner of the Japanese in World War II.,2012-05-06
0307592731,9780307592736,WILD,Cheryl Strayed,12,5,http://www.amazon.com/Wild-Found-Pacific-Crest-Trail/dp/0307476073?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A woman’s account of a life-changing 1,100-mile hike along the Pacific Crest Trail.",2012-05-06
0307961826,9780307961822,BEYOND OUTRAGE,Robert B Reich,13,1,,combined-print-and-e-book-nonfiction,"President Clinton’s secretary of labor, now a professor of public policy, urges Americans to move beyond outrage to mobilize against the increasing concentration of wealth.",2012-05-06
0805093079,9780805093070,KILLING LINCOLN,Bill O'Reilly and Martin Dugard,14,29,http://www.amazon.com/Killing-Lincoln-Shocking-Assassination-Changed-ebook/dp/B004ULORYU?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The anchor of “The O’Reilly Factor” recounts the assassination of Abraham Lincoln.,2012-05-06
1439110158,9781439110157,DROP DEAD HEALTHY,A J Jacobs,15,2,http://www.amazon.com/Drop-Dead-Healthy-Humble-Perfection-ebook/dp/B005GG0N3M?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The author of “The Know-It-All” and “The Year of Living Biblically” samples workouts, diets and gadgets in pursuit of optimal health in every organ.",2012-05-06
None,9781101561263,ESCAPE FROM CAMP 14,Blaine Harden,16,0,http://www.amazon.com/Escape-Camp-14-Remarkable-Odyssey/dp/0143122916?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A journalist's account of the life of Shin Dong-hyuk, who escaped the North Korean prison camp where he was born and raised.",2012-05-06
0062082353,9780062082350,AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice,17,0,http://www.amazon.com/American-Sniper-Autobiography-Military-History/dp/0062238868?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A member of the Navy Seals who has the most career sniper kills in United States military history discusses his childhood, his marriage and his battlefield experiences during the Iraq war.",2012-05-06
1455512613,9781455512614,A NATURAL WOMAN,Carole King,18,0,http://www.amazon.com/A-Natural-Woman-Memoir/dp/1455512613?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A memoir by the songwriter, singer and activist, the subject of a newly opened Broadway musical.",2012-05-06
0307352145,9780307352149,QUIET,Susan Cain,19,0,http://www.amazon.com/Quiet-Power-Introverts-World-Talking-ebook/dp/B004J4WNL2?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"Introverts, approximately one-third of the population, are undervalued in American society.",2012-05-06
,A00B0077T2BHM,THE VOW,Kim and Krickitt Carpenter with Dana Wilkerson,20,0,http://www.amazon.com/The-Vow-Events-Inspired-Movie-ebook/dp/B0077T2BHM?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"After a horrific car crash, a couple embark on a journey to fall in love all over again. The true events that inspired the movie.",2012-05-06
1400069343,9781400069347,"LOTS OF CANDLES, PLENTY OF CAKE",Anna Quindlen,1,1,http://www.amazon.com/Lots-Candles-Plenty-Cake-Quindlen/dp/0812981669?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The journalist and novelist, now nearly 60, looks back at her experiences and those of her generation.",2012-05-13
,9781101573082,LET'S PRETEND THIS NEVER HAPPENED,Jenny Lawson,2,2,http://www.amazon.com/Lets-Pretend-This-Never-Happened-ebook/dp/B0065S8R38?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A blogger recalls her unusual upbringing.,2012-05-13
0307460983,9780307460981,DRIFT,Rachel Maddow,3,5,http://www.amazon.com/Drift-Unmooring-American-Military-Power-ebook/dp/B005BUG6T8?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"America’s path to war has become too easy, with excessive power ceded to the executive branch, the MSNBC host argues.",2012-05-13
0849946158,9780849946158,HEAVEN IS FOR REAL,Todd Burpo with Lynn Vincent,4,66,http://www.amazon.com/Heaven-Real-Little-Astounding-Story-ebook/dp/B004A90BXS?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A father recounts his 3-year-old son’s encounter with Jesus and the angels during an appendectomy.,2012-05-13
0062030310,9780062030313,PRAGUE WINTER,Madeleine Albright with Bill Woodward,5,1,http://www.amazon.com/Prague-Winter-Enhanced-Edition-Remembrance-ebook/dp/B007NKM0BC?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The former secretary of state describes her family’s life in Czechoslovakia, where she was born; their exile in London during World War II; their return to their homeland after the war and their final move to the United States in 1948.",2012-05-13
0547386079,9780547386072,IMAGINE,Jonah Lehrer,6,6,http://www.amazon.com/Imagine-Creativity-Works-Jonah-Lehrer/dp/B007QRI1UQ?tag=NYTBS-20,combined-print-and-e-book-nonfiction,An account of the science of creativity argues that it is not a gift but a group of thought processes that can be learned.,2012-05-13
0679603859,9780679603856,THE POWER OF HABIT,Charles Duhigg,7,9,http://www.amazon.com/The-Power-Habit-What-Business/dp/081298160X?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A Times reporter’s account of the science behind how we form, and break, habits.",2012-05-13
1451648472,9781451648478,MRS. KENNEDY AND ME,Clint Hill,8,4,http://www.amazon.com/Mrs-Kennedy-Me-Intimate-Memoir-ebook/dp/B005GG0M0G?tag=NYTBS-20,combined-print-and-e-book-nonfiction,Recollections of the Secret Service agent assigned to guard Jacqueline Kennedy.,2012-05-13
None,A00B007LBD71A,LIFEBOAT NO. 8,Elizabeth Kaye,9,3,,combined-print-and-e-book-nonfiction,"Stories of the passengers in the Titanic’s lifeboat No. 8, one of the first to leave the sinking ship.",2012-05-13
1451648553,9781451648553,STEVE JOBS,Walter Isaacson,10,27,http://www.amazon.com/Steve-Jobs-Walter-Isaacson-ebook/dp/B004W2UBYW?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A biography of the recently deceased entrepreneur, based on 40 interviews with Jobs conducted over two years.",2012-05-13
0805093079,9780805093070,KILLING LINCOLN,Bill O'Reilly and Martin Dugard,11,30,http://www.amazon.com/Killing-Lincoln-Shocking-Assassination-Changed-ebook/dp/B004ULORYU?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The anchor of “The O’Reilly Factor” recounts the assassination of Abraham Lincoln.,2012-05-13
0679603751,9780679603757,UNBROKEN,Laura Hillenbrand,12,66,http://www.amazon.com/Unbroken-World-Survival-Resilience-Redemption/dp/1400064163?tag=NYTBS-20,combined-print-and-e-book-nonfiction,An Olympic runner’s story of survival as a prisoner of the Japanese in World War II.,2012-05-13
1439127700,9781439127704,THE PRESIDENTS CLUB,Nancy Gibbs and Michael Duffy,13,2,http://www.amazon.com/The-Presidents-Club-Exclusive-Fraternity-ebook/dp/B005GG0MIS?tag=NYTBS-20,combined-print-and-e-book-nonfiction,Two journalists examine the relationships between sitting presidents and their predecessors.,2012-05-13
0307985989,9780307985989,THE BIG MISS,Hank Haney,14,5,http://www.amazon.com/The-Big-Miss-Years-Coaching-ebook/dp/B006V3E2PE?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The golf coach’s memoir describes his six eventful years with Tiger Woods.,2012-05-13
0307592731,9780307592736,WILD,Cheryl Strayed,15,6,http://www.amazon.com/Wild-Found-Pacific-Crest-Trail/dp/0307476073?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A woman’s account of a life-changing 1,100-mile hike along the Pacific Crest Trail.",2012-05-13
0062082353,9780062082350,AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice,16,0,http://www.amazon.com/American-Sniper-Autobiography-Military-History/dp/0062238868?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A member of the Navy Seals who has the most career sniper kills in United States military history discusses his childhood, his marriage and his battlefield experiences during the Iraq war.",2012-05-13
0316056871,9780316056878,BOSSYPANTS,Tina Fey,17,0,http://www.amazon.com/Bossypants-Tina-Fey/dp/0316056898?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A memoir from the former “Saturday Night Live” star, film actress and creator of “30 Rock” and ""Unbreakable Kimmy Schmidt."" Originally published in 2011.",2012-05-13
1400052181,9781400052189,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,18,0,http://www.amazon.com/The-Immortal-Life-Henrietta-Lacks/dp/1400052181?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The story of a woman whose cancer cells were cultured without her permission in 1951. Originally published in 2010 and the basis of the HBO movie.,2012-05-13
None,9781101561263,ESCAPE FROM CAMP 14,Blaine Harden,19,0,http://www.amazon.com/Escape-Camp-14-Remarkable-Odyssey/dp/0143122916?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A journalist's account of the life of Shin Dong-hyuk, who escaped the North Korean prison camp where he was born and raised.",2012-05-13
None,9781101572047,INSANELY SIMPLE,Ken Segall,20,0,http://www.amazon.com/Insanely-Simple-Obsession-Drives-Success-ebook/dp/B0064W5V5C?tag=NYTBS-20,combined-print-and-e-book-nonfiction,An advertising agency creative director who worked closely with Steve Jobs describes Apple's commitment to simplicity.,2012-05-13
0679405070,9780679405078,THE PASSAGE OF POWER,Robert A Caro,1,1,http://www.amazon.com/The-Passage-Power-Johnson-Vintage/dp/0375713255?tag=NYTBS-20,combined-print-and-e-book-nonfiction,From 1958 through the Kennedy assassination; the fourth volume of “The Years of Lyndon Johnson.”,2012-05-20
1451663498,9781451663495,HARD MEASURES,Jose A Rodriguez Jr with Bill Harlow,2,1,http://www.amazon.com/Hard-Measures-Aggressive-Actions-American-ebook/dp/B005GG0KJ4?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A retired C.I.A. official claims the agency’s methods saved American lives after 9/11.,2012-05-20
0679603859,9780679603856,THE POWER OF HABIT,Charles Duhigg,3,10,http://www.amazon.com/The-Power-Habit-What-Business/dp/081298160X?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A Times reporter’s account of the science behind how we form, and break, habits.",2012-05-20
0307955583,9780307955586,MANHUNT,Peter L Bergen,4,1,http://www.amazon.com/Manhunt-Ten-Year-Search-Laden-Abbottabad-ebook/dp/B0064C3U64?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The 10-year search for Osama bin Laden.,2012-05-20
1400069343,9781400069347,"LOTS OF CANDLES, PLENTY OF CAKE",Anna Quindlen,5,2,http://www.amazon.com/Lots-Candles-Plenty-Cake-Quindlen/dp/0812981669?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The journalist and novelist, now nearly 60, looks back at her experiences and those of her generation.",2012-05-20
0849946158,9780849946158,HEAVEN IS FOR REAL,Todd Burpo with Lynn Vincent,6,67,http://www.amazon.com/Heaven-Real-Little-Astounding-Story-ebook/dp/B004A90BXS?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A father recounts his 3-year-old son’s encounter with Jesus and the angels during an appendectomy.,2012-05-20
030740885X,9780307408853,IN THE GARDEN OF BEASTS,Erik Larson,7,36,http://www.amazon.com/In-Garden-Beasts-American-Hitlers-ebook/dp/B004HFRJM6?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"William E. Dodd, the U.S. ambassador to Germany, and his daughter, Martha, in 1930s Berlin.",2012-05-20
0062112031,9780062112033,MY CROSS TO BEAR,Gregg Allman,8,1,http://www.amazon.com/My-Cross-Bear-Gregg-Allman/dp/0062112058?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The musician’s memoir.,2012-05-20
0679603751,9780679603757,UNBROKEN,Laura Hillenbrand,9,67,http://www.amazon.com/Unbroken-World-Survival-Resilience-Redemption/dp/1400064163?tag=NYTBS-20,combined-print-and-e-book-nonfiction,An Olympic runner’s story of survival as a prisoner of the Japanese in World War II.,2012-05-20
,9781101573082,LET'S PRETEND THIS NEVER HAPPENED,Jenny Lawson,10,3,http://www.amazon.com/Lets-Pretend-This-Never-Happened-ebook/dp/B0065S8R38?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A blogger recalls her unusual upbringing.,2012-05-20
0062030310,9780062030313,PRAGUE WINTER,Madeleine Albright with Bill Woodward,11,2,http://www.amazon.com/Prague-Winter-Enhanced-Edition-Remembrance-ebook/dp/B007NKM0BC?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The former secretary of state describes her family’s life in Czechoslovakia, where she was born; their exile in London during World War II; their return to their homeland after the war and their final move to the United States in 1948.",2012-05-20
1451648553,9781451648553,STEVE JOBS,Walter Isaacson,12,28,http://www.amazon.com/Steve-Jobs-Walter-Isaacson-ebook/dp/B004W2UBYW?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A biography of the recently deceased entrepreneur, based on 40 interviews with Jobs conducted over two years.",2012-05-20
0805093079,9780805093070,KILLING LINCOLN,Bill O'Reilly and Martin Dugard,13,31,http://www.amazon.com/Killing-Lincoln-Shocking-Assassination-Changed-ebook/dp/B004ULORYU?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The anchor of “The O’Reilly Factor” recounts the assassination of Abraham Lincoln.,2012-05-20
0307460983,9780307460981,DRIFT,Rachel Maddow,14,6,http://www.amazon.com/Drift-Unmooring-American-Military-Power-ebook/dp/B005BUG6T8?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"America’s path to war has become too easy, with excessive power ceded to the executive branch, the MSNBC host argues.",2012-05-20
1451648472,9781451648478,MRS. KENNEDY AND ME,Clint Hill,15,5,http://www.amazon.com/Mrs-Kennedy-Me-Intimate-Memoir-ebook/dp/B005GG0M0G?tag=NYTBS-20,combined-print-and-e-book-nonfiction,Recollections of the Secret Service agent assigned to guard Jacqueline Kennedy.,2012-05-20
0547386079,9780547386072,IMAGINE,Jonah Lehrer,16,0,http://www.amazon.com/Imagine-Creativity-Works-Jonah-Lehrer/dp/B007QRI1UQ?tag=NYTBS-20,combined-print-and-e-book-nonfiction,An account of the science of creativity argues that it is not a gift but a thought process that can be learned.,2012-05-20
1439127700,9781439127704,THE PRESIDENTS CLUB,Nancy Gibbs and Michael Duffy,17,0,http://www.amazon.com/The-Presidents-Club-Exclusive-Fraternity-ebook/dp/B005GG0MIS?tag=NYTBS-20,combined-print-and-e-book-nonfiction,Two journalists examine the relationships between sitting presidents and their predecessors. ,2012-05-20
0393088871,9780393088878,END THIS DEPRESSION NOW!,Paul Krugman,18,0,http://www.amazon.com/End-This-Depression-Paul-Krugman/dp/0393345084?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The Nobel-winning economist and New York Times columnist argues that government spending is necessary to jump- start the economy.,2012-05-20
None,9781101585207,JENERATION X,Jen Lancaster,19,0,http://www.amazon.com/Jeneration-Reluctant-Unarrest-Arrested-Development/dp/0451233174?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A humorous account of coming to terms with adulthood, by the author of ""Such a Pretty Fat.""",2012-05-20
